Energy? Angle?,0.001,0.002,0.003,0.005,0.01,0.015,0.02,0.03,0.05,0.08,0.125,0.2,0.4,0.6,0.8,1.25,1.5
4952.2,9.91000E-01,9.83000E-01,9.74000E-01,9.53000E-01,8.47000E-01,5.30000E-02,1.09000E-02,1.70000E-03,1.99000E-04,2.94000E-05,4.90000E-06,7.56000E-07,5.11000E-08,1.16000E-08,4.43000E-09,1.45000E-09,1.19000E-09
5414.7,9.92000E-01,9.84000E-01,9.75000E-01,9.55000E-01,7.95000E-01,3.05000E-02,7.00000E-03,1.15000E-03,1.36000E-04,2.03000E-05,3.39000E-06,5.23000E-07,3.53000E-08,7.99000E-09,3.07000E-09,1.00000E-09,8.20000E-10
5898.8,9.92000E-01,9.84000E-01,9.76000E-01,9.56000E-01,3.98000E-01,1.88000E-02,4.64000E-03,7.86000E-04,9.50000E-05,1.42000E-05,2.37000E-06,3.67000E-07,2.48000E-08,5.61000E-09,2.15000E-09,7.03000E-10,5.76000E-10
6930.3,9.93000E-01,9.86000E-01,9.78000E-01,9.57000E-01,7.77000E-02,8.11000E-03,2.18000E-03,3.88000E-04,4.79000E-05,7.21000E-06,1.21000E-06,1.87000E-07,1.27000E-08,2.86000E-09,1.10000E-09,3.59000E-10,2.94000E-10
7478.2,9.93000E-01,9.86000E-01,9.79000E-01,9.57000E-01,4.56000E-02,5.53000E-03,1.53000E-03,2.77000E-04,3.45000E-05,5.20000E-06,8.74000E-07,1.35000E-07,9.15000E-09,2.07000E-09,7.94000E-10,2.59000E-10,2.12000E-10
8047.8,9.94000E-01,9.87000E-01,9.79000E-01,9.55000E-01,2.83000E-02,3.82000E-03,1.08000E-03,1.99000E-04,2.48000E-05,3.76000E-06,6.31000E-07,9.77000E-08,6.61000E-09,1.50000E-09,5.74000E-10,1.87000E-10,1.54000E-10
9886.4,9.59000E-01,9.15000E-01,8.64000E-01,6.68000E-01,1.03000E-02,1.63000E-03,4.80000E-04,9.03000E-05,1.14000E-05,1.74000E-06,2.92000E-07,4.53000E-08,3.06000E-09,6.93000E-10,2.66000E-10,8.69000E-11,7.12000E-11
14988,9.70000E-01,9.34000E-01,8.73000E-01,5.51000E-02,1.75000E-03,3.15000E-04,9.65000E-05,1.87000E-05,2.39000E-06,3.65000E-07,6.15000E-08,9.54000E-09,6.46000E-10,1.46000E-10,5.61000E-11,1.83000E-11,1.50000E-11
17479,9.73000E-01,9.38000E-01,8.44000E-01,2.26000E-02,9.08000E-04,1.68000E-04,5.19000E-05,1.01000E-05,1.30000E-06,1.98000E-07,3.34000E-08,5.18000E-09,3.51000E-10,7.93000E-11,3.05000E-11,9.94000E-12,8.15000E-12
21177,9.76000E-01,9.38000E-01,2.05000E-01,8.52000E-03,4.05000E-04,7.65000E-05,2.38000E-05,4.66000E-06,6.01000E-07,9.18000E-08,1.55000E-08,2.40000E-09,1.63000E-10,3.68000E-11,1.41000E-11,4.61000E-12,3.78000E-12
25271,9.79000E-01,9.28000E-01,5.14000E-02,3.73000E-03,1.94000E-04,3.72000E-05,1.17000E-05,2.29000E-06,2.95000E-07,4.51000E-08,7.61000E-09,1.18000E-09,8.00000E-11,1.81000E-11,6.95000E-12,2.27000E-12,1.86000E-12
29779,9.81000E-01,5.12000E-01,1.99000E-02,1.80000E-03,9.89000E-05,1.91000E-05,6.00000E-06,1.18000E-06,1.53000E-07,2.33000E-08,3.93000E-09,6.10000E-10,4.13000E-11,9.35000E-12,3.59000E-12,1.17000E-12,9.60000E-13
38000,1.04000E-04,6.51000E-06,1.29000E-06,1.67000E-07,1.04000E-08,2.06000E-09,6.52000E-10,1.29000E-10,1.67000E-11,2.56000E-12,4.31000E-13,6.69000E-14,4.53000E-15,1.03000E-15,3.94000E-16,1.29000E-16,1.05000E-16
50000,5.24000E-06,3.27000E-07,6.47000E-08,8.38000E-09,5.24000E-10,1.03000E-10,3.27000E-11,6.47000E-12,8.39000E-13,1.28000E-13,2.17000E-14,3.36000E-15,2.28000E-16,5.15000E-17,1.98000E-17,6.46000E-18,5.29000E-18
